Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
VectorPow 671088640 100 1000 8 0.815460
VectorPow 671088640 100 10000 2 1.160493
VectorPow 671088640 100 10000 4 0.986838
VectorPow 671088640 100 10000 6 0.861079
VectorPow 671088640 100 10000 8 0.764873
VectorPow 671088640 100 20000 2 1.146398
VectorPow 671088640 100 20000 4 0.982661
VectorPow 671088640 100 20000 6 0.844706
VectorPow 671088640 100 20000 8 0.768572
VectorPow 671088640 100 50000 2 1.151235
VectorPow 671088640 100 50000 4 0.980647
VectorPow 671088640 100 50000 6 0.842990
VectorPow 671088640 100 50000 8 0.757300
VectorPow 671088640 100 100000 2 1.157109
VectorPow 671088640 100 100000 4 0.990675
VectorPow 671088640 100 100000 6 0.842749
VectorPow 671088640 100 100000 8 0.767152
VectorPow 671088640 1000 100 2 1.300449
VectorPow 671088640 1000 100 4 1.037552
VectorPow 671088640 1000 100 6 0.866039
VectorPow 671088640 1000 100 8 0.749932
VectorPow 671088640 1000 1000 2 1.156993
VectorPow 671088640 1000 1000 4 0.937904
VectorPow 671088640 1000 1000 6 0.791828
VectorPow 671088640 1000 1000 8 0.711023
VectorPow 671088640 1000 10000 2 1.145549
VectorPow 671088640 1000 10000 4 0.939565
VectorPow 671088640 1000 10000 6 0.783661
VectorPow 671088640 1000 10000 8 0.699021
VectorPow 671088640 1000 20000 2 1.146170
VectorPow 671088640 1000 20000 4 0.935326
VectorPow 671088640 1000 20000 6 0.794956
VectorPow 671088640 1000 20000 8 0.712332
VectorPow 671088640 1000 50000 2 1.139463
VectorPow 671088640 1000 50000 4 0.936080
VectorPow 671088640 1000 50000 6 0.796692
VectorPow 671088640 1000 50000 8 0.705116
VectorPow 671088640 1000 100000 2 1.149044
VectorPow 671088640 1000 100000 4 0.968481
VectorPow 671088640 1000 100000 6 0.777062
VectorPow 671088640 1000 100000 8 0.771793
VectorPow 671088640 10000 100 2 1.166349
VectorPow 671088640 10000 100 4 0.944442
VectorPow 671088640 10000 100 6 0.786619
VectorPow 671088640 10000 100 8 0.702351
VectorPow 671088640 10000 1000 2 1.143437
VectorPow 671088640 10000 1000 4 0.934961
VectorPow 671088640 10000 1000 6 0.793051
VectorPow 671088640 10000 1000 8 0.689011
VectorPow 671088640 10000 10000 2 1.149891
VectorPow 671088640 10000 10000 4 0.965797
VectorPow 671088640 10000 10000 6 0.783514
VectorPow 671088640 10000 10000 8 0.759540
VectorPow 671088640 10000 20000 2 1.167951
VectorPow 671088640 10000 20000 4 0.960337
VectorPow 671088640 10000 20000 6 0.791563
VectorPow 671088640 10000 20000 8 0.787594
VectorPow 671088640 10000 50000 2 1.147251
VectorPow 671088640 10000 50000 4 0.959573
VectorPow 671088640 10000 50000 6 0.978547
VectorPow 671088640 10000 50000 8 0.971614
VectorPow 671088640 10000 100000 2 1.272264
VectorPow 671088640 10000 100000 4 1.290414
VectorPow 671088640 10000 100000 6 1.275893
VectorPow 671088640 10000 100000 8 1.281861
VectorPow 671088640 100000 100 2 1.159694
VectorPow 671088640 100000 100 4 0.940396
VectorPow 671088640 100000 100 6 0.773194
VectorPow 671088640 100000 100 8 0.685509
VectorPow 671088640 100000 1000 2 1.150929
VectorPow 671088640 100000 1000 4 0.968597
VectorPow 671088640 100000 1000 6 0.786677
VectorPow 671088640 100000 1000 8 0.745916
VectorPow 671088640 100000 10000 2 1.290014
VectorPow 671088640 100000 10000 4 1.274453
VectorPow 671088640 100000 10000 6 1.270970
VectorPow 671088640 100000 10000 8 1.271806
VectorPow 671088640 100000 20000 2 1.271944
VectorPow 671088640 100000 20000 4 1.283302
VectorPow 671088640 100000 20000 6 1.283241
VectorPow 671088640 100000 20000 8 1.279515
VectorPow 671088640 100000 50000 2 1.271816
VectorPow 671088640 100000 50000 4 1.280172
VectorPow 671088640 100000 50000 6 1.275467
VectorPow 671088640 100000 50000 8 1.294848
VectorPow 671088640 100000 100000 2 1.273928
VectorPow 671088640 100000 100000 4 1.273413
VectorPow 671088640 100000 100000 6 1.281599
VectorPow 671088640 100000 100000 8 1.280315
