Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
VectorPow 2013265920 1000 1000 8 2.029970
VectorPow 2013265920 1000 10000 8 2.031705
VectorPow 2013265920 1000 20000 8 2.017351
VectorPow 2013265920 1000 50000 8 2.055011
VectorPow 2013265920 1000 100000 8 2.090469
VectorPow 2013265920 10000 100 8 2.071416
VectorPow 2013265920 10000 1000 8 2.075145
VectorPow 2013265920 10000 10000 8 2.086948
VectorPow 2013265920 10000 20000 8 2.185368
VectorPow 2013265920 10000 50000 8 2.114630
VectorPow 2013265920 10000 100000 8 2.165500
VectorPow 2013265920 100000 100 8 2.080240
VectorPow 2013265920 100000 1000 8 2.134382
VectorPow 2013265920 100000 10000 8 2.190078
VectorPow 2684354560 100 20000 8 3.014545
VectorPow 2684354560 100 50000 8 3.014309
VectorPow 2684354560 100 100000 8 3.033020
VectorPow 2684354560 1000 100 8 2.989152
VectorPow 2684354560 1000 1000 8 2.748301
VectorPow 2684354560 1000 10000 8 2.772750
VectorPow 2684354560 1000 20000 8 2.777010
VectorPow 2684354560 1000 50000 8 2.820759
VectorPow 2684354560 1000 100000 8 2.788460
VectorPow 2684354560 10000 100 8 2.812592
VectorPow 2684354560 10000 1000 8 2.761229
VectorPow 2684354560 10000 10000 8 2.778583
VectorPow 2684354560 10000 20000 8 2.747147
VectorPow 2684354560 10000 50000 8 2.888251
VectorPow 2684354560 10000 100000 8 3.433774
VectorPow 2684354560 100000 100 8 2.706230
VectorPow 2684354560 100000 1000 8 2.744136
VectorPow 2684354560 100000 10000 8 3.425365
VectorPow 3355443200 100 20000 8 3.690009
VectorPow 3355443200 100 50000 8 3.808057
VectorPow 3355443200 100 100000 8 3.726544
VectorPow 3355443200 1000 100 8 3.745216
VectorPow 3355443200 1000 1000 8 3.543100
VectorPow 3355443200 1000 10000 8 3.453789
VectorPow 3355443200 1000 20000 8 3.451387
VectorPow 3355443200 1000 50000 8 3.478167
VectorPow 3355443200 1000 100000 8 3.503028
VectorPow 3355443200 10000 100 8 3.439192
VectorPow 3355443200 10000 1000 8 3.447064
VectorPow 3355443200 10000 10000 8 3.482498
VectorPow 3355443200 10000 20000 8 3.502516
VectorPow 3355443200 10000 50000 8 3.840080
VectorPow 3355443200 10000 100000 8 3.829770
VectorPow 3355443200 100000 100 8 3.379097
VectorPow 3355443200 100000 1000 8 3.438056
VectorPow 3355443200 100000 10000 8 3.861090
